Product ID,avg_torque,avg_speed,max_tool_wear,cluster
M20063,30.5,1671.0,163,1
M20067,41.3,1488.0,175,0
M20069,38.5,1507.0,180,0
M20073,43.3,1429.0,189,0
M20075,42.7,1532.0,194,0
M20076,51.8,1316.0,197,0
M20077,47.9,1420.0,200,0
M20083,47.2,1350.0,2,2
M20085,53.9,1437.0,7,2
M20088,61.4,1343.0,14,2
M20090,18.6,2117.0,22,1
M20095,41.0,1511.0,33,2
M20108,21.6,1902.0,60,1
M20109,39.9,1422.0,63,2
M20111,54.3,1307.0,68,2
M20115,51.9,1403.0,77,2
M20118,44.7,1572.0,84,2
M20120,46.1,1492.0,89,2
M20125,23.3,1883.0,100,1
M20126,38.7,1518.0,103,2
M20127,42.8,1438.0,106,2
M20132,38.2,1396.0,117,0
M20138,30.4,1618.0,130,1
M20141,39.9,1469.0,137,0
M20144,29.6,1732.0,147,1
M20149,34.3,1507.0,161,0
M20152,35.0,1567.0,168,0
M20153,49.1,1464.0,171,0
M20158,18.1,2130.0,185,1
M20160,26.5,1710.0,190,1
M20169,48.0,1422.0,215,0
M20173,32.6,1566.0,9,2
M20176,33.1,1689.0,16,1
M20179,47.0,1402.0,23,2
M20181,49.9,1576.0,28,2
M20182,55.3,1357.0,31,2
M20183,48.4,1399.0,34,2
M20184,30.8,1526.0,37,2
M20186,49.1,1420.0,42,2
M20187,16.7,2116.0,45,1
M20188,41.9,1406.0,48,2
M20193,51.6,1405.0,62,2
M20194,9.8,2706.0,65,1
M20195,38.9,1505.0,68,2
M20197,44.4,1482.0,73,2
M20198,32.7,1674.0,76,1
M20199,32.8,1594.0,79,1
M20202,45.7,1375.0,89,2
M20209,33.6,1642.0,104,1
M20210,35.1,1622.0,107,1
M20211,34.5,1530.0,110,0
M20212,36.3,1590.0,113,0
M20219,47.1,1397.0,137,0
M20227,26.7,1766.0,157,1
M20228,30.0,1667.0,160,1
M20233,25.0,1809.0,180,1
M20244,46.0,1421.0,206,0
M20248,49.0,1432.0,218,0
M20254,70.5,1262.0,234,0
M20257,42.7,1416.0,241,0
M20261,54.8,1454.0,253,0
M20270,51.5,1417.0,19,2
M20275,50.3,1410.0,33,2
M20281,36.6,1566.0,46,2
M20282,44.5,1422.0,49,2
M20295,42.1,1524.0,76,2
M20296,30.9,1679.0,79,1
M20297,46.4,1394.0,82,2
M20301,42.9,1392.0,94,2
M20303,46.8,1426.0,99,2
M20305,32.1,1648.0,104,1
M20312,35.8,1553.0,122,0
M20315,23.5,1895.0,129,1
M20316,32.9,1567.0,132,1
M20317,33.7,1602.0,135,1
M20320,36.1,1526.0,142,0
M20321,52.1,1339.0,145,0
M20324,33.1,1659.0,152,1
M20326,44.7,1426.0,157,0
M20329,42.5,1439.0,164,0
M20330,35.5,1585.0,167,0
M20334,46.9,1378.0,176,0
M20336,42.0,1445.0,181,0
M20339,32.1,1564.0,188,0
M20343,21.9,2000.0,200,1
M20344,25.3,1826.0,203,1
M20347,39.9,1611.0,210,0
M20351,58.6,1350.0,2,2
M20352,50.9,1334.0,5,2
M20356,24.0,1924.0,17,1
M20357,40.0,1551.0,20,2
M20358,21.2,1903.0,23,1
M20373,50.3,1452.0,60,2
M20378,19.1,2023.0,74,1
M20380,45.0,1496.0,79,2
M20383,34.8,1524.0,86,2
M20385,45.7,1363.0,91,2
M20387,38.8,1532.0,96,2
M20389,39.9,1539.0,101,2
M20390,50.1,1355.0,104,2
M20391,37.3,1504.0,107,2
M20394,37.1,1494.0,114,0
M20396,54.0,1363.0,119,0
M20398,23.0,1879.0,124,1
M20407,28.9,1540.0,149,1
M20410,42.3,1508.0,159,0
M20414,40.2,1521.0,174,0
M20417,43.5,1436.0,184,0
M20419,43.2,1451.0,189,0
M20421,46.3,1341.0,194,0
M20423,31.5,1640.0,199,1
M20427,54.8,1445.0,0,2
M20430,47.7,1492.0,7,2
M20440,38.8,1458.0,34,2
M20441,47.6,1454.0,37,2
M20445,29.1,1642.0,46,1
M20446,31.5,1557.0,49,2
M20448,37.6,1566.0,54,2
M20449,57.5,1298.0,57,2
M20450,59.4,1340.0,60,2
M20455,21.4,1944.0,71,1
M20456,36.7,1538.0,74,2
M20459,31.0,1652.0,81,1
M20467,25.5,1745.0,98,1
M20468,31.6,1623.0,101,1
M20469,50.1,1378.0,104,2
M20471,29.5,1674.0,109,1
M20473,38.8,1483.0,114,0
M20475,71.3,1257.0,122,0
M20478,29.6,1645.0,129,1
M20481,54.4,1292.0,136,0
M20484,36.9,1469.0,143,0
M20490,32.9,1615.0,159,1
M20494,56.5,1353.0,168,0
M20497,46.1,1487.0,175,0
M20505,29.4,1591.0,192,0
M20506,37.2,1644.0,195,0
M20509,51.6,1414.0,205,0
M20511,45.7,1447.0,210,0
M20516,47.2,1316.0,4,2
M20518,55.1,1372.0,9,2
M20519,30.0,1674.0,12,1
M20523,42.3,1530.0,21,2
M20524,35.1,1539.0,24,2
M20528,45.3,1432.0,33,2
M20529,39.5,1479.0,36,2
M20534,42.5,1393.0,53,2
M20535,42.5,1453.0,56,2
M20538,36.2,1584.0,63,2
M20539,49.0,1466.0,66,2
M20540,50.5,1386.0,69,2
M20543,37.7,1592.0,79,2
M20548,44.6,1423.0,93,2
M20552,55.7,1313.0,102,2
M20553,42.1,1453.0,105,2
M20561,54.3,1347.0,125,0
M20581,43.4,1443.0,175,0
M20583,48.0,1475.0,180,0
M20585,34.1,1557.0,185,0
M20586,50.1,1398.0,188,0
M20587,34.4,1559.0,191,0
M20588,46.4,1422.0,194,0
M20589,35.7,1463.0,197,0
M20596,36.6,1439.0,212,0
M20599,31.4,1653.0,2,1
M20600,38.3,1535.0,5,2
M20601,40.5,1483.0,8,2
M20603,42.9,1379.0,13,2
M20606,31.6,1635.0,23,1
M20608,34.0,1576.0,28,2
M20616,52.3,1366.0,54,2
M20620,35.6,1522.0,63,2
M20626,42.6,1413.0,79,2
M20627,46.5,1415.0,82,2
M20638,41.4,1489.0,108,2
M20641,36.7,1618.0,115,1
M20644,41.8,1399.0,125,0
M20649,49.0,1416.0,136,0
M20650,34.5,1563.0,139,0
M20651,40.1,1542.0,142,0
M20652,31.6,1624.0,145,1
M20654,40.8,1492.0,150,0
M20655,39.9,1465.0,153,0
M20665,39.3,1557.0,174,0
M20667,38.9,1489.0,179,0
M20674,47.5,1402.0,197,0
M20682,50.2,1463.0,214,0
M20686,41.2,1492.0,223,0
M20689,34.3,1574.0,4,2
M20690,42.4,1438.0,7,2
M20697,25.4,1834.0,22,1
M20698,36.5,1476.0,25,2
M20699,36.3,1541.0,28,2
M20700,30.9,1581.0,31,2
M20701,30.7,1678.0,34,1
M20705,26.5,1727.0,43,1
M20709,47.6,1434.0,52,2
M20715,45.2,1424.0,68,2
M20723,25.4,1758.0,88,1
M20724,36.5,1486.0,91,2
M20725,40.0,1402.0,94,2
M20732,42.6,1504.0,109,0
M20733,43.5,1396.0,112,0
M20734,33.8,1660.0,115,1
M20735,39.7,1577.0,118,0
M20744,43.0,1438.0,137,0
M20748,38.6,1507.0,149,0
M20749,55.8,1234.0,152,0
M20753,52.7,1410.0,161,0
M20755,46.7,1460.0,166,0
M20757,40.2,1517.0,171,0
M20760,41.0,1485.0,181,0
M20764,59.0,1330.0,190,0
M20768,36.3,1526.0,205,0
M20770,43.4,1458.0,0,2
M20771,64.0,1288.0,3,2
M20772,29.8,1659.0,6,1
M20775,38.7,1532.0,16,2
M20783,35.0,1537.0,33,2
M20785,31.3,1619.0,38,1
M20788,38.7,1550.0,45,2
M20796,37.3,1548.0,65,2
M20797,41.3,1462.0,68,2
M20800,52.8,1427.0,75,2
M20804,38.0,1484.0,84,2
M20805,44.5,1415.0,87,2
M20807,45.2,1465.0,92,2
M20809,44.0,1506.0,97,2
M20813,38.9,1486.0,106,2
M20829,35.9,1491.0,148,0
M20840,32.0,1654.0,180,1
M20841,46.5,1347.0,183,0
M20850,51.6,1343.0,211,0
M20853,42.4,1407.0,218,0
M20856,48.2,1386.0,225,0
M20857,34.6,1571.0,228,0
M20858,36.9,1613.0,231,0
M20859,30.5,1671.0,234,0
M20861,47.3,1380.0,5,2
M20866,18.0,2156.0,16,1
M20867,54.5,1349.0,19,2
M20875,38.0,1520.0,45,2
M20878,31.6,1557.0,52,2
M20883,51.2,1369.0,63,2
M20887,44.3,1413.0,72,2
M20889,47.9,1452.0,77,2
M20894,48.1,1389.0,88,2
M20895,30.3,1702.0,91,1
M20896,54.6,1401.0,94,2
M20900,46.6,1438.0,103,2
M20901,49.3,1418.0,106,2
M20902,36.6,1580.0,109,0
M20903,41.8,1468.0,112,0
M20904,41.7,1522.0,115,0
M20908,38.8,1556.0,127,0
M20909,34.3,1567.0,130,0
M20910,37.7,1546.0,133,0
M20918,35.3,1636.0,153,1
M20922,53.0,1407.0,165,0
M20928,17.9,2047.0,178,1
M20931,43.6,1452.0,185,0
M20932,30.2,1695.0,188,1
M20933,26.2,1790.0,191,1
M20934,39.3,1533.0,194,0
M20939,44.7,1371.0,205,0
M20944,36.2,1505.0,0,2
M20947,33.0,1599.0,7,2
M20954,48.1,1402.0,22,2
M20955,47.3,1452.0,25,2
M20956,40.8,1483.0,28,2
M20958,22.4,1924.0,36,1
M20960,21.1,1886.0,44,1
M20964,41.3,1461.0,53,2
M20965,46.2,1522.0,56,2
M20968,28.1,1678.0,63,1
M20969,38.7,1514.0,66,2
M20971,41.2,1486.0,71,2
M20973,30.0,1724.0,76,1
M20974,35.5,1549.0,79,2
M20978,61.4,1325.0,88,2
M20980,40.0,1472.0,93,2
M20984,30.1,1727.0,102,1
M20989,46.9,1508.0,113,0
M20997,19.7,1988.0,136,1
M20998,43.0,1452.0,139,0
M21003,34.6,1575.0,150,0
M21004,37.7,1615.0,153,0
M21005,41.8,1436.0,156,0
M21006,40.6,1470.0,159,0
M21007,19.8,2089.0,162,1
M21009,47.4,1420.0,167,0
M21012,35.7,1592.0,174,0
M21014,24.2,1765.0,179,1
M21027,51.6,1362.0,212,0
M21028,27.1,1778.0,215,1
M21039,45.1,1396.0,12,2
M21046,46.6,1413.0,30,2
M21049,21.9,1910.0,37,1
M21058,32.7,1554.0,59,2
M21061,44.5,1510.0,66,2
M21064,34.9,1519.0,73,2
M21065,27.3,1696.0,76,1
M21066,28.4,1669.0,79,1
M21068,46.3,1418.0,84,2
M21077,46.1,1455.0,103,2
M21081,50.8,1359.0,118,0
M21083,37.9,1552.0,126,0
M21085,41.4,1424.0,131,0
M21090,33.0,1641.0,145,1
M21091,40.8,1495.0,148,0
M21096,36.9,1512.0,159,0
M21100,42.8,1394.0,168,0
M21104,30.9,1665.0,177,1
M21111,36.5,1598.0,195,0
M21118,40.7,1583.0,2,2
M21119,47.4,1396.0,5,2
M21123,27.3,1698.0,14,1
M21129,43.2,1444.0,27,2
M21131,29.3,1702.0,32,1
M21132,52.7,1429.0,35,2
M21134,32.9,1543.0,40,2
M21140,41.1,1527.0,53,2
M21141,41.2,1455.0,56,2
M21142,45.4,1418.0,59,2
M21144,31.3,1734.0,64,1
M21145,46.1,1426.0,67,2
M21147,41.1,1479.0,72,2
M21151,35.8,1547.0,81,2
M21157,60.7,1309.0,100,2
M21161,39.6,1576.0,109,0
M21165,32.6,1603.0,121,1
M21168,26.9,1686.0,128,1
M21172,38.1,1533.0,137,0
M21174,25.0,1793.0,142,1
M21175,46.1,1517.0,145,0
M21178,50.9,1416.0,152,0
M21180,52.5,1304.0,157,0
M21182,40.2,1483.0,162,0
M21184,52.6,1367.0,167,0
M21189,34.6,1641.0,178,0
M21190,37.0,1580.0,181,0
M21192,19.8,1994.0,189,1
M21193,31.8,1415.0,192,0
M21194,30.4,1725.0,195,1
M21195,43.4,1430.0,198,0
M21197,43.6,1435.0,203,0
M21201,47.2,1421.0,0,2
M21202,42.0,1444.0,3,2
M21213,42.0,1491.0,29,2
M21216,48.4,1420.0,36,2
M21218,45.7,1466.0,41,2
M21221,57.3,1348.0,48,2
M21223,36.2,1618.0,53,2
M21224,41.7,1489.0,56,2
M21225,57.9,1412.0,59,2
M21226,18.1,2065.0,62,1
M21228,48.7,1423.0,67,2
M21232,22.4,1879.0,79,1
M21247,39.2,1487.0,122,0
M21251,43.0,1413.0,137,0
M21254,44.0,1408.0,144,0
M21255,52.1,1376.0,147,0
M21257,32.6,1587.0,152,1
M21259,38.0,1501.0,157,0
M21261,39.7,1573.0,162,0
M21262,36.7,1584.0,165,0
M21264,61.4,1183.0,170,0
M21267,29.0,1611.0,177,1
M21271,42.3,1560.0,186,0
M21274,35.1,1457.0,193,0
M21283,37.5,1537.0,6,2
M21284,43.2,1409.0,9,2
M21288,24.1,1743.0,18,1
M21289,47.4,1394.0,21,2
M21292,46.5,1447.0,28,2
M21294,38.5,1494.0,33,2
M21304,61.0,1270.0,54,2
M21306,40.2,1471.0,59,2
M21318,62.9,1302.0,87,2
M21319,55.2,1397.0,90,2
M21324,27.0,1735.0,107,1
M21325,48.5,1416.0,110,2
M21329,35.0,1521.0,119,0
M21334,54.3,1347.0,136,0
M21349,38.8,1490.0,173,0
M21352,46.0,1444.0,180,0
M21355,31.1,1694.0,187,1
M21360,46.6,1416.0,201,0
M21361,36.0,1600.0,204,0
M21363,42.9,1465.0,209,0
M21364,27.4,1681.0,212,1
M21371,15.7,2280.0,11,1
M21372,48.1,1433.0,14,2
M21380,34.9,1666.0,37,1
M21383,27.7,1850.0,44,1
M21397,39.7,1481.0,85,2
M21400,63.7,1368.0,92,2
M21404,46.5,1470.0,101,2
M21405,30.3,1738.0,104,1
M21406,39.9,1530.0,107,2
M21414,29.8,1639.0,127,1
M21417,31.9,1638.0,137,1
M21418,41.9,1447.0,140,0
M21422,21.3,1871.0,152,1
M21427,36.1,1499.0,163,0
M21429,42.0,1375.0,168,0
M21431,49.4,1378.0,173,0
M21433,25.3,1855.0,178,1
M21435,45.3,1451.0,183,0
M21443,38.2,1503.0,200,0
M21445,32.8,1600.0,205,0
M21447,24.6,1813.0,210,1
M21449,38.9,1553.0,0,2
M21452,47.8,1457.0,7,2
M21455,38.6,1460.0,14,2
M21456,39.4,1454.0,17,2
M21460,47.0,1424.0,26,2
M21461,47.9,1347.0,29,2
M21463,47.4,1403.0,34,2
M21464,37.4,1573.0,37,2
M21465,30.1,1691.0,40,1
M21468,36.8,1593.0,50,2
M21476,45.8,1380.0,70,2
M21478,65.8,1309.0,75,2
M21479,31.3,1627.0,78,1
M21480,23.8,1791.0,81,1
M21481,21.8,1861.0,84,1
M21483,41.1,1442.0,89,2
M21485,44.4,1421.0,94,2
M21487,22.1,1876.0,99,1
M21490,49.3,1414.0,106,2
M21491,55.3,1378.0,109,2
M21493,29.3,1737.0,114,1
M21496,25.5,1774.0,121,1
M21503,60.5,1308.0,139,0
M21505,39.6,1486.0,144,0
M21509,54.9,1350.0,153,0
M21511,55.6,1276.0,158,0
M21513,29.1,1610.0,166,1
M21516,44.7,1553.0,173,0
M21521,39.8,1501.0,187,0
M21522,18.7,2093.0,190,1
M21538,65.6,1336.0,0,2
M21551,47.8,1510.0,27,2
M21552,23.6,1839.0,30,1
M21553,26.7,1756.0,33,1
M21554,62.7,1300.0,36,2
M21555,55.8,1311.0,39,2
M21559,40.4,1516.0,48,2
M21562,32.0,1664.0,58,1
M21563,28.2,1744.0,61,1
M21564,36.0,1510.0,64,2
M21565,58.1,1382.0,67,2
M21568,37.4,1464.0,74,2
M21577,48.6,1464.0,96,2
M21579,40.6,1431.0,101,2
M21583,36.1,1565.0,110,0
M21585,47.1,1359.0,115,0
M21590,42.3,1431.0,129,0
M21593,46.8,1311.0,136,0
M21594,40.1,1575.0,139,0
M21597,33.5,1537.0,146,0
M21601,39.5,1506.0,158,0
M21604,58.1,1298.0,168,0
M21605,44.6,1395.0,171,0
M21606,40.5,1578.0,174,0
M21607,29.8,1597.0,177,1
M21610,44.0,1505.0,187,0
M21611,37.1,1505.0,190,0
M21615,31.6,1663.0,199,1
M21623,26.5,1782.0,6,1
M21626,43.2,1427.0,13,2
M21630,40.1,1509.0,25,2
M21631,22.5,1962.0,28,1
M21638,25.5,1819.0,46,1
M21639,54.2,1372.0,49,2
M21641,35.3,1494.0,54,2
M21644,52.5,1391.0,61,2
M21648,43.9,1410.0,73,2
M21649,30.7,1646.0,76,1
M21650,16.7,2219.0,79,1
M21656,58.3,1300.0,92,2
M21657,34.9,1615.0,95,1
M21659,12.2,2636.0,100,1
M21660,48.8,1310.0,103,2
M21662,31.0,1621.0,108,1
M21663,43.4,1367.0,111,0
M21665,37.6,1497.0,116,0
M21673,43.0,1420.0,133,0
M21677,48.1,1493.0,145,0
M21678,29.9,1657.0,148,1
M21681,37.5,1545.0,155,0
M21682,29.2,1709.0,158,1
M21683,56.3,1268.0,161,0
M21687,41.8,1515.0,170,0
M21690,53.4,1359.0,180,0
M21692,42.5,1384.0,185,0
M21697,38.6,1423.0,199,0
M21701,35.0,1591.0,208,0
M21704,23.2,1838.0,215,1
M21705,32.4,1648.0,0,2
M21706,49.5,1498.0,3,2
M21708,53.3,1389.0,8,2
M21710,35.8,1521.0,13,2
M21711,41.3,1394.0,16,2
M21715,30.7,1654.0,28,1
M21716,22.8,1836.0,31,1
M21719,22.7,1909.0,38,1
M21722,49.4,1384.0,48,2
M21726,41.5,1454.0,57,2
M21735,32.9,1592.0,82,1
M21737,40.1,1488.0,87,2
M21740,24.6,1801.0,100,1
M21746,43.2,1465.0,113,0
M21748,45.4,1434.0,118,0
M21750,41.5,1532.0,126,0
M21755,45.6,1357.0,137,0
M21756,40.0,1454.0,140,0
M21758,43.9,1448.0,145,0
M21763,35.8,1609.0,156,0
M21764,31.3,1704.0,159,1
M21765,34.9,1550.0,162,0
M21766,43.9,1530.0,165,0
M21772,31.9,1634.0,178,1
M21776,31.8,1603.0,190,0
M21780,48.0,1423.0,199,0
M21785,55.5,1266.0,210,0
M21789,55.0,1301.0,9,2
M21790,21.8,1836.0,12,1
M21791,39.9,1521.0,15,2
M21799,53.0,1348.0,35,2
M21802,26.9,1732.0,45,1
M21804,39.8,1487.0,50,2
M21805,22.2,1852.0,53,1
M21807,37.1,1562.0,58,2
M21809,26.5,1769.0,63,1
M21814,52.3,1429.0,77,2
M21816,39.1,1434.0,82,2
M21821,41.2,1378.0,93,2
M21822,49.9,1373.0,96,2
M21824,52.3,1263.0,104,2
M21827,51.7,1365.0,111,2
M21829,32.1,1583.0,116,1
M21831,42.8,1559.0,121,0
M21835,51.6,1378.0,130,0
M21843,53.9,1334.0,150,0
M21844,25.0,1706.0,153,1
M21849,35.3,1608.0,167,0
M21853,25.6,1740.0,176,1
M21855,31.2,1705.0,181,1
M21856,32.0,1621.0,184,0
M21857,38.2,1566.0,187,0
M21858,42.9,1388.0,190,0
M21859,36.7,1457.0,193,0
M21860,45.5,1463.0,196,0
M21865,52.9,1339.0,0,2
M21870,42.9,1469.0,14,2
M21873,36.3,1544.0,21,2
M21877,37.0,1474.0,33,2
M21878,46.7,1377.0,36,2
M21883,38.5,1572.0,50,2
M21888,50.4,1403.0,64,2
M21893,46.4,1469.0,75,2
M21903,19.1,2006.0,102,1
M21904,35.6,1505.0,105,2
M21905,27.6,1609.0,108,1
M21906,22.2,1863.0,111,1
M21916,50.6,1409.0,141,0
M21922,51.1,1407.0,157,0
M21924,29.7,1696.0,162,1
M21926,36.2,1572.0,167,0
M21927,42.1,1386.0,170,0
M21932,41.7,1439.0,184,0
M21934,39.2,1488.0,189,0
M21937,31.0,1594.0,196,0
M21948,32.7,1614.0,0,2
M21950,40.1,1478.0,5,2
M21957,52.3,1233.0,23,2
M21959,44.1,1373.0,28,2
M21962,42.2,1494.0,35,2
M21968,35.8,1511.0,54,2
M21970,36.0,1518.0,59,2
M21971,39.4,1450.0,62,2
M21975,53.6,1460.0,74,2
M21981,44.7,1375.0,87,2
M21983,40.4,1576.0,92,2
M21984,24.5,1868.0,95,1
M21986,33.9,1542.0,100,2
M21991,44.4,1410.0,111,0
M21993,41.3,1552.0,116,0
M21994,50.2,1406.0,119,0
M21996,63.7,1343.0,124,0
M21997,41.2,1486.0,127,0
M22001,44.4,1356.0,136,0
M22004,40.3,1517.0,149,0
M22008,40.8,1617.0,158,0
M22015,31.2,1569.0,176,0
M22016,30.7,1664.0,179,1
M22020,40.5,1485.0,188,0
M22023,39.3,1501.0,195,0
M22024,44.0,1474.0,198,0
M22026,44.7,1429.0,203,0
M22030,39.5,1442.0,4,2
M22031,51.5,1438.0,7,2
M22032,46.6,1402.0,10,2
M22040,30.3,1628.0,27,1
M22044,36.1,1593.0,36,2
M22046,31.4,1644.0,41,1
M22052,43.8,1429.0,54,2
M22055,49.3,1443.0,61,2
M22058,34.5,1530.0,71,2
M22063,48.0,1434.0,82,2
M22067,34.4,1540.0,91,2
M22070,50.2,1331.0,98,2
M22072,28.5,1705.0,103,1
M22073,45.2,1427.0,106,2
M22074,41.2,1625.0,109,0
M22076,28.1,1651.0,114,1
M22079,37.7,1556.0,124,0
M22082,61.7,1320.0,134,0
M22085,21.8,1910.0,141,1
M22092,42.1,1639.0,159,0
M22094,48.1,1397.0,164,0
M22096,37.1,1460.0,169,0
M22097,33.7,1632.0,172,0
M22100,56.3,1362.0,179,0
M22101,42.1,1484.0,182,0
M22103,51.2,1393.0,190,0
M22107,53.5,1314.0,199,0
M22110,42.0,1429.0,206,0
M22111,40.1,1448.0,209,0
M22115,29.4,1704.0,221,1
M22119,43.0,1500.0,9,2
M22122,35.6,1545.0,16,2
M22124,44.9,1448.0,21,2
M22129,33.4,1540.0,32,2
M22131,49.7,1293.0,37,2
M22133,29.2,1704.0,42,1
M22134,38.1,1478.0,45,2
M22136,48.8,1350.0,50,2
M22143,58.7,1443.0,68,2
M22144,57.1,1345.0,71,2
M22145,61.7,1202.0,74,2
M22146,37.1,1480.0,77,2
M22147,35.7,1530.0,80,2
M22148,20.8,1983.0,83,1
M22152,38.1,1556.0,92,2
M22155,57.4,1329.0,99,2
M22165,25.7,1790.0,123,1
M22167,52.1,1385.0,128,0
M22184,26.6,1820.0,175,1
M22186,52.9,1335.0,180,0
M22187,39.4,1576.0,183,0
M22189,34.3,1576.0,188,0
M22192,23.7,1805.0,198,1
M22193,53.3,1367.0,201,0
M22202,34.5,1661.0,6,2
M22212,42.8,1440.0,30,2
M22214,47.7,1429.0,35,2
M22218,31.5,1659.0,44,1
M22219,43.2,1512.0,47,2
M22227,61.1,1359.0,67,2
M22228,30.0,1620.0,70,1
M22229,29.6,1646.0,73,1
M22230,46.1,1455.0,76,2
M22235,40.6,1567.0,87,2
M22239,48.7,1357.0,96,2
M22243,44.5,1410.0,105,2
M22245,53.9,1375.0,110,2
M22246,31.8,1574.0,113,1
M22248,31.3,1694.0,121,1
M22250,41.2,1490.0,126,0
M22252,39.3,1492.0,131,0
M22253,35.4,1594.0,134,0
M22255,38.0,1572.0,139,0
M22258,37.8,1498.0,146,0
M22260,34.2,1633.0,151,1
M22262,43.5,1463.0,156,0
M22265,35.2,1530.0,163,0
M22273,35.2,1616.0,183,0
M22276,42.4,1452.0,190,0
M22277,41.0,1495.0,193,0
M22278,39.7,1427.0,196,0
M22281,48.5,1342.0,203,0
M22284,29.8,1575.0,210,0
M22285,24.1,1791.0,213,1
M22286,29.0,1692.0,216,1
M22288,23.3,1864.0,2,1
M22290,46.1,1384.0,7,2
M22291,61.8,1352.0,10,2
M22293,21.9,1913.0,15,1
M22301,54.8,1337.0,32,2
M22307,30.8,1677.0,48,1
M22315,39.5,1597.0,68,2
M22316,50.2,1397.0,71,2
M22318,51.4,1433.0,76,2
M22325,52.1,1390.0,94,2
M22332,32.5,1617.0,115,1
M22333,62.8,1304.0,118,0
M22337,40.2,1518.0,130,0
M22339,34.1,1523.0,135,0
M22340,35.3,1570.0,138,0
M22342,47.5,1510.0,146,0
M22344,53.4,1312.0,151,0
M22349,28.0,1751.0,162,1
M22350,30.0,1707.0,165,1
M22352,51.4,1319.0,170,0
M22357,45.1,1483.0,181,0
M22358,28.5,1748.0,184,1
M22363,28.9,1646.0,198,1
M22368,27.5,1730.0,209,1
M22372,34.4,1636.0,2,2
M22375,58.3,1335.0,9,2
M22376,57.5,1236.0,12,2
M22381,40.7,1467.0,23,2
M22383,46.2,1343.0,28,2
M22388,26.6,1748.0,42,1
M22390,39.3,1617.0,47,2
M22392,32.1,1629.0,55,1
M22398,38.5,1450.0,68,2
M22400,31.2,1587.0,73,1
M22401,40.9,1528.0,76,2
M22402,49.9,1401.0,79,2
M22410,34.3,1554.0,99,2
M22411,37.3,1491.0,102,2
M22414,50.2,1371.0,109,2
M22417,27.3,1750.0,116,1
M22418,48.1,1386.0,119,0
M22419,56.2,1355.0,122,0
M22420,53.8,1377.0,125,0
M22422,58.7,1350.0,130,0
M22423,23.4,1831.0,133,1
M22424,65.2,1381.0,136,0
M22425,25.6,1783.0,139,1
M22427,14.7,2370.0,144,1
M22436,44.2,1477.0,166,0
M22441,56.1,1366.0,177,0
M22450,46.1,1433.0,199,0
M22451,61.3,1296.0,202,0
M22452,36.6,1551.0,205,0
M22460,35.4,1595.0,15,2
M22466,56.5,1350.0,31,2
M22467,41.1,1468.0,34,2
M22470,43.4,1507.0,41,2
M22472,27.6,1743.0,46,1
M22476,40.4,1468.0,55,2
M22478,51.4,1312.0,60,2
M22482,31.5,1473.0,69,2
M22489,64.0,1269.0,87,2
M22494,40.7,1506.0,98,2
M22501,57.3,1352.0,116,0
M22502,31.7,1604.0,119,1
M22511,32.6,1476.0,144,0
M22514,41.5,1540.0,151,0
M22518,55.4,1359.0,160,0
M22520,52.9,1246.0,165,0
M22522,30.4,1658.0,170,1
M22526,50.8,1424.0,182,0
M22531,51.1,1456.0,193,0
M22532,17.2,2141.0,196,1
M22533,39.1,1476.0,199,0
M22538,52.1,1389.0,210,0
M22542,49.1,1412.0,219,0
M22544,42.4,1407.0,224,0
M22546,36.9,1504.0,229,0
M22547,18.9,2097.0,232,1
M22550,36.5,1577.0,4,2
M22551,56.1,1370.0,7,2
M22559,40.6,1441.0,33,2
M22560,62.5,1348.0,36,2
M22562,30.8,1701.0,44,1
M22564,31.8,1630.0,52,1
M22570,51.9,1390.0,68,2
M22573,18.8,2072.0,75,1
M22576,48.2,1378.0,82,2
M22584,41.4,1454.0,108,2
M22586,29.0,1761.0,113,1
M22587,30.9,1657.0,116,1
M22597,19.3,1985.0,143,1
M22598,60.8,1263.0,146,0
M22602,57.9,1323.0,155,0
M22606,45.4,1508.0,164,0
M22607,55.3,1331.0,167,0
M22611,42.6,1398.0,176,0
M22612,24.2,1832.0,179,1
M22613,42.0,1591.0,182,0
M22614,39.9,1478.0,185,0
M22615,47.6,1362.0,188,0
M22617,28.3,1723.0,193,1
M22620,33.0,1511.0,200,0
M22622,43.8,1400.0,0,2
M22624,38.7,1555.0,5,2
M22628,20.9,1960.0,20,1
M22636,47.3,1445.0,40,2
M22642,36.4,1518.0,53,2
M22648,40.9,1547.0,66,2
M22654,55.8,1415.0,82,2
M22660,40.6,1524.0,98,2
M22663,41.2,1517.0,105,2
M22664,44.9,1480.0,108,2
M22667,49.0,1451.0,115,0
M22669,35.4,1537.0,120,0
M22671,39.0,1466.0,125,0
M22675,28.4,1703.0,134,1
M22680,29.2,1706.0,148,1
M22685,35.5,1579.0,162,0
M22687,44.3,1452.0,167,0
M22688,35.7,1562.0,170,0
M22691,42.6,1533.0,180,0
M22703,48.5,1400.0,205,0
M22706,35.0,1608.0,212,0
M22709,47.9,1374.0,222,0
M22710,36.8,1447.0,0,2
M22715,32.1,1592.0,11,2
M22719,44.8,1370.0,20,2
M22722,54.1,1382.0,27,2
M22723,44.5,1511.0,30,2
M22729,27.7,1779.0,46,1
M22730,52.3,1293.0,49,2
M22739,40.3,1535.0,71,2
M22746,18.5,2174.0,95,1
